# partB16_prewhiten.py; chosen AR order per region and run; git=f1f5fcc
whitening,variant,subject,run,region_index,p
ar1,ts_gsr,5,DMT,0,1
ar1,ts_gsr,5,DMT,1,1
ar1,ts_gsr,5,DMT,2,1
ar1,ts_gsr,5,DMT,3,1
ar1,ts_gsr,5,DMT,4,1
ar1,ts_gsr,5,DMT,5,1
ar1,ts_gsr,5,DMT,6,1
ar1,ts_gsr,5,DMT,7,1
ar1,ts_gsr,5,DMT,8,1
ar1,ts_gsr,5,DMT,9,1
ar1,ts_gsr,5,DMT,10,1
ar1,ts_gsr,5,DMT,11,1
ar1,ts_gsr,5,DMT,12,1
ar1,ts_gsr,5,DMT,13,1
ar1,ts_gsr,5,DMT,14,1
ar1,ts_gsr,5,DMT,15,1
ar1,ts_gsr,5,DMT,16,1
ar1,ts_gsr,5,DMT,17,1
ar1,ts_gsr,5,DMT,18,1
ar1,ts_gsr,5,DMT,19,1
ar1,ts_gsr,5,DMT,21,1
ar1,ts_gsr,5,DMT,22,1
ar1,ts_gsr,5,DMT,23,1
ar1,ts_gsr,5,DMT,24,1
ar1,ts_gsr,5,DMT,25,1
ar1,ts_gsr,5,DMT,26,1
ar1,ts_gsr,5,DMT,27,1
ar1,ts_gsr,5,DMT,28,1
ar1,ts_gsr,5,DMT,29,1
ar1,ts_gsr,5,DMT,30,1
ar1,ts_gsr,5,DMT,31,1
ar1,ts_gsr,5,DMT,32,1
ar1,ts_gsr,5,DMT,33,1
ar1,ts_gsr,5,DMT,34,1
ar1,ts_gsr,5,DMT,35,1
ar1,ts_gsr,5,DMT,36,1
ar1,ts_gsr,5,DMT,37,1
ar1,ts_gsr,5,DMT,38,1
ar1,ts_gsr,5,DMT,39,1
ar1,ts_gsr,5,DMT,40,1
ar1,ts_gsr,5,DMT,41,1
ar1,ts_gsr,5,DMT,42,1
ar1,ts_gsr,5,DMT,43,1
ar1,ts_gsr,5,DMT,44,1
ar1,ts_gsr,5,DMT,45,1
ar1,ts_gsr,5,DMT,46,1
ar1,ts_gsr,5,DMT,47,1
ar1,ts_gsr,5,DMT,48,1
ar1,ts_gsr,5,DMT,49,1
ar1,ts_gsr,5,DMT,50,1
ar1,ts_gsr,5,DMT,51,1
ar1,ts_gsr,5,DMT,52,1
ar1,ts_gsr,5,DMT,53,1
ar1,ts_gsr,5,DMT,54,1
ar1,ts_gsr,5,DMT,55,1
ar1,ts_gsr,5,DMT,56,1
ar1,ts_gsr,5,DMT,57,1
ar1,ts_gsr,5,DMT,58,1
ar1,ts_gsr,5,DMT,59,1
ar1,ts_gsr,5,DMT,60,1
ar1,ts_gsr,5,DMT,61,1
ar1,ts_gsr,5,DMT,62,1
ar1,ts_gsr,5,DMT,63,1
ar1,ts_gsr,5,DMT,64,1
ar1,ts_gsr,5,DMT,65,1
ar1,ts_gsr,5,DMT,66,1
ar1,ts_gsr,5,DMT,67,1
ar1,ts_gsr,5,DMT,68,1
ar1,ts_gsr,5,DMT,69,1
ar1,ts_gsr,5,DMT,70,1
ar1,ts_gsr,5,DMT,71,1
ar1,ts_gsr,5,DMT,72,1
ar1,ts_gsr,5,DMT,73,1
ar1,ts_gsr,5,DMT,74,1
ar1,ts_gsr,5,DMT,75,1
ar1,ts_gsr,5,DMT,76,1
ar1,ts_gsr,5,DMT,77,1
ar1,ts_gsr,5,DMT,78,1
ar1,ts_gsr,5,DMT,79,1
ar1,ts_gsr,5,DMT,80,1
ar1,ts_gsr,5,DMT,81,1
ar1,ts_gsr,5,DMT,82,1
ar1,ts_gsr,5,DMT,83,1
ar1,ts_gsr,5,DMT,84,1
ar1,ts_gsr,5,DMT,85,1
ar1,ts_gsr,5,DMT,86,1
ar1,ts_gsr,5,DMT,87,1
ar1,ts_gsr,5,DMT,88,1
ar1,ts_gsr,5,DMT,89,1
ar1,ts_gsr,5,DMT,90,1
ar1,ts_gsr,5,DMT,91,1
ar1,ts_gsr,5,DMT,92,1
ar1,ts_gsr,5,DMT,93,1
ar1,ts_gsr,5,DMT,94,1
ar1,ts_gsr,5,DMT,95,1
ar1,ts_gsr,5,DMT,96,1
ar1,ts_gsr,5,DMT,97,1
ar1,ts_gsr,5,DMT,98,1
ar1,ts_gsr,5,DMT,99,1
ar1,ts_gsr,5,DMT,100,1
ar1,ts_gsr,5,DMT,101,1
ar1,ts_gsr,5,DMT,102,1
ar1,ts_gsr,5,DMT,103,1
ar1,ts_gsr,5,DMT,104,1
ar1,ts_gsr,5,DMT,105,1
ar1,ts_gsr,5,DMT,106,1
ar1,ts_gsr,5,DMT,107,1
ar1,ts_gsr,5,DMT,108,1
ar1,ts_gsr,5,DMT,109,1
ar1,ts_gsr,5,DMT,110,1
ar1,ts_gsr,5,DMT,111,1
ar1,ts_gsr,5,DMT,112,1
ar1,ts_gsr,5,DMT,113,1
ar1,ts_gsr,5,DMT,114,1
ar1,ts_gsr,5,DMT,115,1
ar1,ts_gsr,5,PCB,0,1
ar1,ts_gsr,5,PCB,1,1
ar1,ts_gsr,5,PCB,2,1
ar1,ts_gsr,5,PCB,3,1
ar1,ts_gsr,5,PCB,4,1
ar1,ts_gsr,5,PCB,5,1
ar1,ts_gsr,5,PCB,6,1
ar1,ts_gsr,5,PCB,7,1
ar1,ts_gsr,5,PCB,8,1
ar1,ts_gsr,5,PCB,9,1
ar1,ts_gsr,5,PCB,10,1
ar1,ts_gsr,5,PCB,11,1
ar1,ts_gsr,5,PCB,12,1
ar1,ts_gsr,5,PCB,13,1
ar1,ts_gsr,5,PCB,14,1
ar1,ts_gsr,5,PCB,15,1
ar1,ts_gsr,5,PCB,16,1
ar1,ts_gsr,5,PCB,17,1
ar1,ts_gsr,5,PCB,18,1
ar1,ts_gsr,5,PCB,19,1
ar1,ts_gsr,5,PCB,21,1
ar1,ts_gsr,5,PCB,22,1
ar1,ts_gsr,5,PCB,23,1
ar1,ts_gsr,5,PCB,24,1
ar1,ts_gsr,5,PCB,25,1
ar1,ts_gsr,5,PCB,26,1
ar1,ts_gsr,5,PCB,27,1
ar1,ts_gsr,5,PCB,28,1
ar1,ts_gsr,5,PCB,29,1
ar1,ts_gsr,5,PCB,30,1
ar1,ts_gsr,5,PCB,31,1
ar1,ts_gsr,5,PCB,32,1
ar1,ts_gsr,5,PCB,33,1
ar1,ts_gsr,5,PCB,34,1
ar1,ts_gsr,5,PCB,35,1
ar1,ts_gsr,5,PCB,36,1
ar1,ts_gsr,5,PCB,37,1
ar1,ts_gsr,5,PCB,38,1
ar1,ts_gsr,5,PCB,39,1
ar1,ts_gsr,5,PCB,40,1
ar1,ts_gsr,5,PCB,41,1
ar1,ts_gsr,5,PCB,42,1
ar1,ts_gsr,5,PCB,43,1
ar1,ts_gsr,5,PCB,44,1
ar1,ts_gsr,5,PCB,45,1
ar1,ts_gsr,5,PCB,46,1
ar1,ts_gsr,5,PCB,47,1
ar1,ts_gsr,5,PCB,48,1
ar1,ts_gsr,5,PCB,49,1
ar1,ts_gsr,5,PCB,50,1
ar1,ts_gsr,5,PCB,51,1
ar1,ts_gsr,5,PCB,52,1
ar1,ts_gsr,5,PCB,53,1
ar1,ts_gsr,5,PCB,54,1
ar1,ts_gsr,5,PCB,55,1
ar1,ts_gsr,5,PCB,56,1
ar1,ts_gsr,5,PCB,57,1
ar1,ts_gsr,5,PCB,58,1
ar1,ts_gsr,5,PCB,59,1
ar1,ts_gsr,5,PCB,60,1
ar1,ts_gsr,5,PCB,61,1
ar1,ts_gsr,5,PCB,62,1
ar1,ts_gsr,5,PCB,63,1
ar1,ts_gsr,5,PCB,64,1
ar1,ts_gsr,5,PCB,65,1
ar1,ts_gsr,5,PCB,66,1
ar1,ts_gsr,5,PCB,67,1
ar1,ts_gsr,5,PCB,68,1
ar1,ts_gsr,5,PCB,69,1
ar1,ts_gsr,5,PCB,70,1
ar1,ts_gsr,5,PCB,71,1
ar1,ts_gsr,5,PCB,72,1
ar1,ts_gsr,5,PCB,73,1
ar1,ts_gsr,5,PCB,74,1
ar1,ts_gsr,5,PCB,75,1
ar1,ts_gsr,5,PCB,76,1
ar1,ts_gsr,5,PCB,77,1
ar1,ts_gsr,5,PCB,78,1
ar1,ts_gsr,5,PCB,79,1
ar1,ts_gsr,5,PCB,80,1
ar1,ts_gsr,5,PCB,81,1
ar1,ts_gsr,5,PCB,82,1
ar1,ts_gsr,5,PCB,83,1
ar1,ts_gsr,5,PCB,84,1
ar1,ts_gsr,5,PCB,85,1
ar1,ts_gsr,5,PCB,86,1
ar1,ts_gsr,5,PCB,87,1
ar1,ts_gsr,5,PCB,88,1
ar1,ts_gsr,5,PCB,89,1
ar1,ts_gsr,5,PCB,90,1
ar1,ts_gsr,5,PCB,91,1
ar1,ts_gsr,5,PCB,92,1
ar1,ts_gsr,5,PCB,93,1
ar1,ts_gsr,5,PCB,94,1
ar1,ts_gsr,5,PCB,95,1
ar1,ts_gsr,5,PCB,96,1
ar1,ts_gsr,5,PCB,97,1
ar1,ts_gsr,5,PCB,98,1
ar1,ts_gsr,5,PCB,99,1
ar1,ts_gsr,5,PCB,100,1
ar1,ts_gsr,5,PCB,101,1
ar1,ts_gsr,5,PCB,102,1
ar1,ts_gsr,5,PCB,103,1
ar1,ts_gsr,5,PCB,104,1
ar1,ts_gsr,5,PCB,105,1
ar1,ts_gsr,5,PCB,106,1
ar1,ts_gsr,5,PCB,107,1
ar1,ts_gsr,5,PCB,108,1
ar1,ts_gsr,5,PCB,109,1
ar1,ts_gsr,5,PCB,110,1
ar1,ts_gsr,5,PCB,111,1
ar1,ts_gsr,5,PCB,112,1
ar1,ts_gsr,5,PCB,113,1
ar1,ts_gsr,5,PCB,114,1
ar1,ts_gsr,5,PCB,115,1
ar1,ts_gsr,6,DMT,0,1
ar1,ts_gsr,6,DMT,1,1
ar1,ts_gsr,6,DMT,2,1
ar1,ts_gsr,6,DMT,3,1
ar1,ts_gsr,6,DMT,4,1
ar1,ts_gsr,6,DMT,5,1
ar1,ts_gsr,6,DMT,6,1
ar1,ts_gsr,6,DMT,7,1
ar1,ts_gsr,6,DMT,8,1
ar1,ts_gsr,6,DMT,9,1
ar1,ts_gsr,6,DMT,10,1
ar1,ts_gsr,6,DMT,11,1
ar1,ts_gsr,6,DMT,12,1
ar1,ts_gsr,6,DMT,13,1
ar1,ts_gsr,6,DMT,14,1
ar1,ts_gsr,6,DMT,15,1
ar1,ts_gsr,6,DMT,16,1
ar1,ts_gsr,6,DMT,17,1
ar1,ts_gsr,6,DMT,18,1
ar1,ts_gsr,6,DMT,19,1
ar1,ts_gsr,6,DMT,21,1
ar1,ts_gsr,6,DMT,22,1
ar1,ts_gsr,6,DMT,23,1
ar1,ts_gsr,6,DMT,24,1
ar1,ts_gsr,6,DMT,25,1
ar1,ts_gsr,6,DMT,26,1
ar1,ts_gsr,6,DMT,27,1
ar1,ts_gsr,6,DMT,28,1
ar1,ts_gsr,6,DMT,29,1
ar1,ts_gsr,6,DMT,30,1
ar1,ts_gsr,6,DMT,31,1
ar1,ts_gsr,6,DMT,32,1
ar1,ts_gsr,6,DMT,33,1
ar1,ts_gsr,6,DMT,34,1
ar1,ts_gsr,6,DMT,35,1
ar1,ts_gsr,6,DMT,36,1
ar1,ts_gsr,6,DMT,37,1
ar1,ts_gsr,6,DMT,38,1
ar1,ts_gsr,6,DMT,39,1
ar1,ts_gsr,6,DMT,40,1
ar1,ts_gsr,6,DMT,41,1
ar1,ts_gsr,6,DMT,42,1
ar1,ts_gsr,6,DMT,43,1
ar1,ts_gsr,6,DMT,44,1
ar1,ts_gsr,6,DMT,45,1
ar1,ts_gsr,6,DMT,46,1
ar1,ts_gsr,6,DMT,47,1
ar1,ts_gsr,6,DMT,48,1
ar1,ts_gsr,6,DMT,49,1
ar1,ts_gsr,6,DMT,50,1
ar1,ts_gsr,6,DMT,51,1
ar1,ts_gsr,6,DMT,52,1
ar1,ts_gsr,6,DMT,53,1
ar1,ts_gsr,6,DMT,54,1
ar1,ts_gsr,6,DMT,55,1
ar1,ts_gsr,6,DMT,56,1
ar1,ts_gsr,6,DMT,57,1
ar1,ts_gsr,6,DMT,58,1
ar1,ts_gsr,6,DMT,59,1
ar1,ts_gsr,6,DMT,60,1
ar1,ts_gsr,6,DMT,61,1
ar1,ts_gsr,6,DMT,62,1
ar1,ts_gsr,6,DMT,63,1
ar1,ts_gsr,6,DMT,64,1
ar1,ts_gsr,6,DMT,65,1
ar1,ts_gsr,6,DMT,66,1
ar1,ts_gsr,6,DMT,67,1
ar1,ts_gsr,6,DMT,68,1
ar1,ts_gsr,6,DMT,69,1
ar1,ts_gsr,6,DMT,70,1
ar1,ts_gsr,6,DMT,71,1
ar1,ts_gsr,6,DMT,72,1
ar1,ts_gsr,6,DMT,73,1
ar1,ts_gsr,6,DMT,74,1
ar1,ts_gsr,6,DMT,75,1
ar1,ts_gsr,6,DMT,76,1
ar1,ts_gsr,6,DMT,77,1
ar1,ts_gsr,6,DMT,78,1
ar1,ts_gsr,6,DMT,79,1
ar1,ts_gsr,6,DMT,80,1
ar1,ts_gsr,6,DMT,81,1
ar1,ts_gsr,6,DMT,82,1
ar1,ts_gsr,6,DMT,83,1
ar1,ts_gsr,6,DMT,84,1
ar1,ts_gsr,6,DMT,85,1
ar1,ts_gsr,6,DMT,86,1
ar1,ts_gsr,6,DMT,87,1
ar1,ts_gsr,6,DMT,88,1
ar1,ts_gsr,6,DMT,89,1
ar1,ts_gsr,6,DMT,90,1
ar1,ts_gsr,6,DMT,91,1
ar1,ts_gsr,6,DMT,92,1
ar1,ts_gsr,6,DMT,93,1
ar1,ts_gsr,6,DMT,94,1
ar1,ts_gsr,6,DMT,95,1
ar1,ts_gsr,6,DMT,96,1
ar1,ts_gsr,6,DMT,97,1
ar1,ts_gsr,6,DMT,98,1
ar1,ts_gsr,6,DMT,99,1
ar1,ts_gsr,6,DMT,100,1
ar1,ts_gsr,6,DMT,101,1
ar1,ts_gsr,6,DMT,102,1
ar1,ts_gsr,6,DMT,103,1
ar1,ts_gsr,6,DMT,104,1
ar1,ts_gsr,6,DMT,105,1
ar1,ts_gsr,6,DMT,106,1
ar1,ts_gsr,6,DMT,107,1
ar1,ts_gsr,6,DMT,108,1
ar1,ts_gsr,6,DMT,109,1
ar1,ts_gsr,6,DMT,110,1
ar1,ts_gsr,6,DMT,111,1
ar1,ts_gsr,6,DMT,112,1
ar1,ts_gsr,6,DMT,113,1
ar1,ts_gsr,6,DMT,114,1
ar1,ts_gsr,6,DMT,115,1
ar1,ts_gsr,6,PCB,0,1
ar1,ts_gsr,6,PCB,1,1
ar1,ts_gsr,6,PCB,2,1
ar1,ts_gsr,6,PCB,3,1
ar1,ts_gsr,6,PCB,4,1
ar1,ts_gsr,6,PCB,5,1
ar1,ts_gsr,6,PCB,6,1
ar1,ts_gsr,6,PCB,7,1
ar1,ts_gsr,6,PCB,8,1
ar1,ts_gsr,6,PCB,9,1
ar1,ts_gsr,6,PCB,10,1
ar1,ts_gsr,6,PCB,11,1
ar1,ts_gsr,6,PCB,12,1
ar1,ts_gsr,6,PCB,13,1
ar1,ts_gsr,6,PCB,14,1
ar1,ts_gsr,6,PCB,15,1
ar1,ts_gsr,6,PCB,16,1
ar1,ts_gsr,6,PCB,17,1
ar1,ts_gsr,6,PCB,18,1
ar1,ts_gsr,6,PCB,19,1
ar1,ts_gsr,6,PCB,21,1
ar1,ts_gsr,6,PCB,22,1
ar1,ts_gsr,6,PCB,23,1
ar1,ts_gsr,6,PCB,24,1
ar1,ts_gsr,6,PCB,25,1
ar1,ts_gsr,6,PCB,26,1
ar1,ts_gsr,6,PCB,27,1
ar1,ts_gsr,6,PCB,28,1
ar1,ts_gsr,6,PCB,29,1
ar1,ts_gsr,6,PCB,30,1
ar1,ts_gsr,6,PCB,31,1
ar1,ts_gsr,6,PCB,32,1
ar1,ts_gsr,6,PCB,33,1
ar1,ts_gsr,6,PCB,34,1
ar1,ts_gsr,6,PCB,35,1
ar1,ts_gsr,6,PCB,36,1
ar1,ts_gsr,6,PCB,37,1
ar1,ts_gsr,6,PCB,38,1
ar1,ts_gsr,6,PCB,39,1
ar1,ts_gsr,6,PCB,40,1
ar1,ts_gsr,6,PCB,41,1
ar1,ts_gsr,6,PCB,42,1
ar1,ts_gsr,6,PCB,43,1
ar1,ts_gsr,6,PCB,44,1
ar1,ts_gsr,6,PCB,45,1
ar1,ts_gsr,6,PCB,46,1
ar1,ts_gsr,6,PCB,47,1
ar1,ts_gsr,6,PCB,48,1
ar1,ts_gsr,6,PCB,49,1
ar1,ts_gsr,6,PCB,50,1
ar1,ts_gsr,6,PCB,51,1
ar1,ts_gsr,6,PCB,52,1
ar1,ts_gsr,6,PCB,53,1
ar1,ts_gsr,6,PCB,54,1
ar1,ts_gsr,6,PCB,55,1
ar1,ts_gsr,6,PCB,56,1
ar1,ts_gsr,6,PCB,57,1
ar1,ts_gsr,6,PCB,58,1
ar1,ts_gsr,6,PCB,59,1
ar1,ts_gsr,6,PCB,60,1
ar1,ts_gsr,6,PCB,61,1
ar1,ts_gsr,6,PCB,62,1
ar1,ts_gsr,6,PCB,63,1
ar1,ts_gsr,6,PCB,64,1
ar1,ts_gsr,6,PCB,65,1
ar1,ts_gsr,6,PCB,66,1
ar1,ts_gsr,6,PCB,67,1
ar1,ts_gsr,6,PCB,68,1
ar1,ts_gsr,6,PCB,69,1
ar1,ts_gsr,6,PCB,70,1
ar1,ts_gsr,6,PCB,71,1
ar1,ts_gsr,6,PCB,72,1
ar1,ts_gsr,6,PCB,73,1
ar1,ts_gsr,6,PCB,74,1
ar1,ts_gsr,6,PCB,75,1
ar1,ts_gsr,6,PCB,76,1
ar1,ts_gsr,6,PCB,77,1
ar1,ts_gsr,6,PCB,78,1
ar1,ts_gsr,6,PCB,79,1
ar1,ts_gsr,6,PCB,80,1
ar1,ts_gsr,6,PCB,81,1
ar1,ts_gsr,6,PCB,82,1
ar1,ts_gsr,6,PCB,83,1
ar1,ts_gsr,6,PCB,84,1
ar1,ts_gsr,6,PCB,85,1
ar1,ts_gsr,6,PCB,86,1
ar1,ts_gsr,6,PCB,87,1
ar1,ts_gsr,6,PCB,88,1
ar1,ts_gsr,6,PCB,89,1
ar1,ts_gsr,6,PCB,90,1
ar1,ts_gsr,6,PCB,91,1
ar1,ts_gsr,6,PCB,92,1
ar1,ts_gsr,6,PCB,93,1
ar1,ts_gsr,6,PCB,94,1
ar1,ts_gsr,6,PCB,95,1
ar1,ts_gsr,6,PCB,96,1
ar1,ts_gsr,6,PCB,97,1
ar1,ts_gsr,6,PCB,98,1
ar1,ts_gsr,6,PCB,99,1
ar1,ts_gsr,6,PCB,100,1
ar1,ts_gsr,6,PCB,101,1
ar1,ts_gsr,6,PCB,102,1
ar1,ts_gsr,6,PCB,103,1
ar1,ts_gsr,6,PCB,104,1
ar1,ts_gsr,6,PCB,105,1
ar1,ts_gsr,6,PCB,106,1
ar1,ts_gsr,6,PCB,107,1
ar1,ts_gsr,6,PCB,108,1
ar1,ts_gsr,6,PCB,109,1
ar1,ts_gsr,6,PCB,110,1
ar1,ts_gsr,6,PCB,111,1
ar1,ts_gsr,6,PCB,112,1
ar1,ts_gsr,6,PCB,113,1
ar1,ts_gsr,6,PCB,114,1
ar1,ts_gsr,6,PCB,115,1
ar1,ts_gsr,7,DMT,0,1
ar1,ts_gsr,7,DMT,1,1
ar1,ts_gsr,7,DMT,2,1
ar1,ts_gsr,7,DMT,3,1
ar1,ts_gsr,7,DMT,4,1
ar1,ts_gsr,7,DMT,5,1
ar1,ts_gsr,7,DMT,6,1
ar1,ts_gsr,7,DMT,7,1
ar1,ts_gsr,7,DMT,8,1
ar1,ts_gsr,7,DMT,9,1
ar1,ts_gsr,7,DMT,10,1
ar1,ts_gsr,7,DMT,11,1
ar1,ts_gsr,7,DMT,12,1
ar1,ts_gsr,7,DMT,13,1
ar1,ts_gsr,7,DMT,14,1
ar1,ts_gsr,7,DMT,15,1
ar1,ts_gsr,7,DMT,16,1
ar1,ts_gsr,7,DMT,17,1
ar1,ts_gsr,7,DMT,18,1
ar1,ts_gsr,7,DMT,19,1
ar1,ts_gsr,7,DMT,21,1
ar1,ts_gsr,7,DMT,22,1
ar1,ts_gsr,7,DMT,23,1
ar1,ts_gsr,7,DMT,24,1
ar1,ts_gsr,7,DMT,25,1
ar1,ts_gsr,7,DMT,26,1
ar1,ts_gsr,7,DMT,27,1
ar1,ts_gsr,7,DMT,28,1
ar1,ts_gsr,7,DMT,29,1
ar1,ts_gsr,7,DMT,30,1
ar1,ts_gsr,7,DMT,31,1
ar1,ts_gsr,7,DMT,32,1
ar1,ts_gsr,7,DMT,33,1
ar1,ts_gsr,7,DMT,34,1
ar1,ts_gsr,7,DMT,35,1
ar1,ts_gsr,7,DMT,36,1
ar1,ts_gsr,7,DMT,37,1
ar1,ts_gsr,7,DMT,38,1
ar1,ts_gsr,7,DMT,39,1
ar1,ts_gsr,7,DMT,40,1
ar1,ts_gsr,7,DMT,41,1
ar1,ts_gsr,7,DMT,42,1
ar1,ts_gsr,7,DMT,43,1
ar1,ts_gsr,7,DMT,44,1
ar1,ts_gsr,7,DMT,45,1
ar1,ts_gsr,7,DMT,46,1
ar1,ts_gsr,7,DMT,47,1
ar1,ts_gsr,7,DMT,48,1
ar1,ts_gsr,7,DMT,49,1
ar1,ts_gsr,7,DMT,50,1
ar1,ts_gsr,7,DMT,51,1
ar1,ts_gsr,7,DMT,52,1
ar1,ts_gsr,7,DMT,53,1
ar1,ts_gsr,7,DMT,54,1
ar1,ts_gsr,7,DMT,55,1
ar1,ts_gsr,7,DMT,56,1
ar1,ts_gsr,7,DMT,57,1
ar1,ts_gsr,7,DMT,58,1
ar1,ts_gsr,7,DMT,59,1
ar1,ts_gsr,7,DMT,60,1
ar1,ts_gsr,7,DMT,61,1
ar1,ts_gsr,7,DMT,62,1
ar1,ts_gsr,7,DMT,63,1
ar1,ts_gsr,7,DMT,64,1
ar1,ts_gsr,7,DMT,65,1
ar1,ts_gsr,7,DMT,66,1
ar1,ts_gsr,7,DMT,67,1
ar1,ts_gsr,7,DMT,68,1
ar1,ts_gsr,7,DMT,69,1
ar1,ts_gsr,7,DMT,70,1
ar1,ts_gsr,7,DMT,71,1
ar1,ts_gsr,7,DMT,72,1
ar1,ts_gsr,7,DMT,73,1
ar1,ts_gsr,7,DMT,74,1
ar1,ts_gsr,7,DMT,75,1
ar1,ts_gsr,7,DMT,76,1
ar1,ts_gsr,7,DMT,77,1
ar1,ts_gsr,7,DMT,78,1
ar1,ts_gsr,7,DMT,79,1
ar1,ts_gsr,7,DMT,80,1
ar1,ts_gsr,7,DMT,81,1
ar1,ts_gsr,7,DMT,82,1
ar1,ts_gsr,7,DMT,83,1
ar1,ts_gsr,7,DMT,84,1
ar1,ts_gsr,7,DMT,85,1
ar1,ts_gsr,7,DMT,86,1
ar1,ts_gsr,7,DMT,87,1
ar1,ts_gsr,7,DMT,88,1
ar1,ts_gsr,7,DMT,89,1
ar1,ts_gsr,7,DMT,90,1
ar1,ts_gsr,7,DMT,91,1
ar1,ts_gsr,7,DMT,92,1
ar1,ts_gsr,7,DMT,93,1
ar1,ts_gsr,7,DMT,94,1
ar1,ts_gsr,7,DMT,95,1
ar1,ts_gsr,7,DMT,96,1
ar1,ts_gsr,7,DMT,97,1
ar1,ts_gsr,7,DMT,98,1
ar1,ts_gsr,7,DMT,99,1
ar1,ts_gsr,7,DMT,100,1
ar1,ts_gsr,7,DMT,101,1
ar1,ts_gsr,7,DMT,102,1
ar1,ts_gsr,7,DMT,103,1
ar1,ts_gsr,7,DMT,104,1
ar1,ts_gsr,7,DMT,105,1
ar1,ts_gsr,7,DMT,106,1
ar1,ts_gsr,7,DMT,107,1
ar1,ts_gsr,7,DMT,108,1
ar1,ts_gsr,7,DMT,109,1
ar1,ts_gsr,7,DMT,110,1
ar1,ts_gsr,7,DMT,111,1
ar1,ts_gsr,7,DMT,112,1
ar1,ts_gsr,7,DMT,113,1
ar1,ts_gsr,7,DMT,114,1
ar1,ts_gsr,7,DMT,115,1
ar1,ts_gsr,7,PCB,0,1
ar1,ts_gsr,7,PCB,1,1
ar1,ts_gsr,7,PCB,2,1
ar1,ts_gsr,7,PCB,3,1
ar1,ts_gsr,7,PCB,4,1
ar1,ts_gsr,7,PCB,5,1
ar1,ts_gsr,7,PCB,6,1
ar1,ts_gsr,7,PCB,7,1
ar1,ts_gsr,7,PCB,8,1
ar1,ts_gsr,7,PCB,9,1
ar1,ts_gsr,7,PCB,10,1
ar1,ts_gsr,7,PCB,11,1
ar1,ts_gsr,7,PCB,12,1
ar1,ts_gsr,7,PCB,13,1
ar1,ts_gsr,7,PCB,14,1
ar1,ts_gsr,7,PCB,15,1
ar1,ts_gsr,7,PCB,16,1
ar1,ts_gsr,7,PCB,17,1
ar1,ts_gsr,7,PCB,18,1
ar1,ts_gsr,7,PCB,19,1
ar1,ts_gsr,7,PCB,21,1
ar1,ts_gsr,7,PCB,22,1
ar1,ts_gsr,7,PCB,23,1
ar1,ts_gsr,7,PCB,24,1
ar1,ts_gsr,7,PCB,25,1
ar1,ts_gsr,7,PCB,26,1
ar1,ts_gsr,7,PCB,27,1
ar1,ts_gsr,7,PCB,28,1
ar1,ts_gsr,7,PCB,29,1
ar1,ts_gsr,7,PCB,30,1
ar1,ts_gsr,7,PCB,31,1
ar1,ts_gsr,7,PCB,32,1
ar1,ts_gsr,7,PCB,33,1
ar1,ts_gsr,7,PCB,34,1
ar1,ts_gsr,7,PCB,35,1
ar1,ts_gsr,7,PCB,36,1
ar1,ts_gsr,7,PCB,37,1
ar1,ts_gsr,7,PCB,38,1
ar1,ts_gsr,7,PCB,39,1
ar1,ts_gsr,7,PCB,40,1
ar1,ts_gsr,7,PCB,41,1
ar1,ts_gsr,7,PCB,42,1
ar1,ts_gsr,7,PCB,43,1
ar1,ts_gsr,7,PCB,44,1
ar1,ts_gsr,7,PCB,45,1
ar1,ts_gsr,7,PCB,46,1
ar1,ts_gsr,7,PCB,47,1
ar1,ts_gsr,7,PCB,48,1
ar1,ts_gsr,7,PCB,49,1
ar1,ts_gsr,7,PCB,50,1
ar1,ts_gsr,7,PCB,51,1
ar1,ts_gsr,7,PCB,52,1
ar1,ts_gsr,7,PCB,53,1
ar1,ts_gsr,7,PCB,54,1
ar1,ts_gsr,7,PCB,55,1
ar1,ts_gsr,7,PCB,56,1
ar1,ts_gsr,7,PCB,57,1
ar1,ts_gsr,7,PCB,58,1
ar1,ts_gsr,7,PCB,59,1
ar1,ts_gsr,7,PCB,60,1
ar1,ts_gsr,7,PCB,61,1
ar1,ts_gsr,7,PCB,62,1
ar1,ts_gsr,7,PCB,63,1
ar1,ts_gsr,7,PCB,64,1
ar1,ts_gsr,7,PCB,65,1
ar1,ts_gsr,7,PCB,66,1
ar1,ts_gsr,7,PCB,67,1
ar1,ts_gsr,7,PCB,68,1
ar1,ts_gsr,7,PCB,69,1
ar1,ts_gsr,7,PCB,70,1
ar1,ts_gsr,7,PCB,71,1
ar1,ts_gsr,7,PCB,72,1
ar1,ts_gsr,7,PCB,73,1
ar1,ts_gsr,7,PCB,74,1
ar1,ts_gsr,7,PCB,75,1
ar1,ts_gsr,7,PCB,76,1
ar1,ts_gsr,7,PCB,77,1
ar1,ts_gsr,7,PCB,78,1
ar1,ts_gsr,7,PCB,79,1
ar1,ts_gsr,7,PCB,80,1
ar1,ts_gsr,7,PCB,81,1
ar1,ts_gsr,7,PCB,82,1
ar1,ts_gsr,7,PCB,83,1
ar1,ts_gsr,7,PCB,84,1
ar1,ts_gsr,7,PCB,85,1
ar1,ts_gsr,7,PCB,86,1
ar1,ts_gsr,7,PCB,87,1
ar1,ts_gsr,7,PCB,88,1
ar1,ts_gsr,7,PCB,89,1
